0.00.083.738 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.085.251 I srv    load_model: loading model '/Users/sgj/.lmstudio/models/deepreinforce-ai/Ornith-1.0-9B-GGUF/ornith-1.0-9b-Q4_K_M.gguf'
0.00.876.386 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 37632, kv_unified = 'false'
0.00.889.029 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.00.889.036 I srv  llama_server: model loaded
0.00.889.037 I srv  llama_server: listening on http://127.0.0.1:8080
0.03.131.859 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
356.46.802.418 I slot      release: id  0 | task 371744 | stop processing: n_tokens = 19545, truncated = 0
356.46.839.089 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.932 (> 0.100 thold), f_keep = 0.996
356.46.839.218 I slot launch_slot_: id  0 | task 371819 | processing task, is_child = 0
356.50.887.096 I slot print_timing: id  0 | task 371819 | prompt processing, n_tokens =   1341, progress = 0.93, t =   4.05 s / 331.29 tokens per second
356.54.084.896 I slot print_timing: id  0 | task 371819 | prompt processing, n_tokens =   2185, progress = 0.98, t =   7.25 s / 301.56 tokens per second
356.55.409.255 I slot print_timing: id  0 | task 371819 | prompt processing, n_tokens =   2697, progress = 1.00, t =   8.57 s / 314.70 tokens per second
357.00.644.670 I slot print_timing: id  0 | task 371819 | n_decoded =    100, tg =  31.42 t/s, tg_3s =  31.42 t/s
357.03.667.812 I slot print_timing: id  0 | task 371819 | n_decoded =    191, tg =  30.78 t/s, tg_3s =  30.10 t/s
357.06.609.794 I slot print_timing: id  0 | task 371819 | prompt eval time =   10622.94 ms /  2701 tokens (    3.93 ms per token,   254.26 tokens per second)
357.06.609.797 I slot print_timing: id  0 | task 371819 |        eval time =    9147.63 ms /   279 tokens (   32.79 ms per token,    30.50 tokens per second)
357.06.609.798 I slot print_timing: id  0 | task 371819 |       total time =   19770.57 ms /  2980 tokens
357.06.609.798 I slot print_timing: id  0 | task 371819 |    graphs reused =     364477
357.06.610.205 I slot      release: id  0 | task 371819 | stop processing: n_tokens = 21164, truncated = 0
357.06.647.583 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.954 (> 0.100 thold), f_keep = 0.987
357.06.647.724 I slot launch_slot_: id  0 | task 372102 | processing task, is_child = 0
357.10.916.768 I slot print_timing: id  0 | task 372102 | prompt processing, n_tokens =   1413, progress = 0.96, t =   4.27 s / 330.99 tokens per second
357.12.547.588 I slot print_timing: id  0 | task 372102 | prompt processing, n_tokens =   1859, progress = 0.98, t =   5.90 s / 315.09 tokens per second
357.14.272.701 I slot print_timing: id  0 | task 372102 | prompt processing, n_tokens =   2371, progress = 1.00, t =   7.62 s / 310.95 tokens per second
357.18.444.550 I slot print_timing: id  0 | task 372102 | prompt eval time =    9703.79 ms /  2375 tokens (    4.09 ms per token,   244.75 tokens per second)
357.18.444.552 I slot print_timing: id  0 | task 372102 |        eval time =    2093.03 ms /    66 tokens (   31.71 ms per token,    31.53 tokens per second)
357.18.444.553 I slot print_timing: id  0 | task 372102 |       total time =   11796.82 ms /  2441 tokens
357.18.444.553 I slot print_timing: id  0 | task 372102 |    graphs reused =     364541
357.18.444.976 I slot      release: id  0 | task 372102 | stop processing: n_tokens = 21966, truncated = 0
357.18.483.425 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.959 (> 0.100 thold), f_keep = 0.997
357.18.483.557 I slot launch_slot_: id  0 | task 372172 | processing task, is_child = 0
357.22.687.338 I slot print_timing: id  0 | task 372172 | prompt processing, n_tokens =   1377, progress = 0.98, t =   4.20 s / 327.56 tokens per second
357.24.180.940 I slot print_timing: id  0 | task 372172 | prompt processing, n_tokens =   1889, progress = 1.00, t =   5.70 s / 331.56 tokens per second
357.28.737.678 I slot print_timing: id  0 | task 372172 | prompt eval time =    7796.77 ms /  1893 tokens (    4.12 ms per token,   242.79 tokens per second)
357.28.737.681 I slot print_timing: id  0 | task 372172 |        eval time =    2457.34 ms /    77 tokens (   31.91 ms per token,    31.33 tokens per second)
357.28.737.681 I slot print_timing: id  0 | task 372172 |       total time =   10254.11 ms /  1970 tokens
357.28.737.682 I slot print_timing: id  0 | task 372172 |    graphs reused =     364616
357.28.738.121 I slot      release: id  0 | task 372172 | stop processing: n_tokens = 22908, truncated = 0
357.32.534.440 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.066
357.32.535.180 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1273.756 MiB)
357.32.572.903 I slot launch_slot_: id  0 | task 372253 | processing task, is_child = 0
357.35.987.171 I slot print_timing: id  0 | task 372253 | n_decoded =    108, tg =  35.85 t/s, tg_3s =  35.85 t/s
357.38.635.399 I slot print_timing: id  0 | task 372253 | prompt eval time =     402.11 ms /    73 tokens (    5.51 ms per token,   181.54 tokens per second)
357.38.635.402 I slot print_timing: id  0 | task 372253 |        eval time =    5660.37 ms /   200 tokens (   28.30 ms per token,    35.33 tokens per second)
357.38.635.403 I slot print_timing: id  0 | task 372253 |       total time =    6062.48 ms /   273 tokens
357.38.635.403 I slot print_timing: id  0 | task 372253 |    graphs reused =     364813
357.38.635.458 I slot      release: id  0 | task 372253 | stop processing: n_tokens = 1721, truncated = 0
357.38.648.872 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.634 (> 0.100 thold), f_keep = 0.884
357.38.648.989 I slot launch_slot_: id  0 | task 372455 | processing task, is_child = 0
357.44.078.577 I slot print_timing: id  0 | task 372455 | prompt eval time =    3053.47 ms /   949 tokens (    3.22 ms per token,   310.79 tokens per second)
357.44.078.580 I slot print_timing: id  0 | task 372455 |        eval time =    2376.11 ms /    83 tokens (   28.63 ms per token,    34.93 tokens per second)
357.44.078.580 I slot print_timing: id  0 | task 372455 |       total time =    5429.58 ms /  1032 tokens
357.44.078.581 I slot print_timing: id  0 | task 372455 |    graphs reused =     364894
357.44.078.657 I slot      release: id  0 | task 372455 | stop processing: n_tokens = 2480, truncated = 0
357.44.093.501 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.708 (> 0.100 thold), f_keep = 0.967
357.44.093.615 I slot launch_slot_: id  0 | task 372542 | processing task, is_child = 0
357.48.150.282 I slot print_timing: id  0 | task 372542 | prompt processing, n_tokens =   1802, progress = 1.00, t =   4.06 s / 444.21 tokens per second
357.52.529.001 I slot print_timing: id  0 | task 372542 | prompt eval time =    5750.27 ms /  1806 tokens (    3.18 ms per token,   314.07 tokens per second)
357.52.529.004 I slot print_timing: id  0 | task 372542 |        eval time =    2685.11 ms /    92 tokens (   29.19 ms per token,    34.26 tokens per second)
357.52.529.004 I slot print_timing: id  0 | task 372542 |       total time =    8435.38 ms /  1898 tokens
357.52.529.004 I slot print_timing: id  0 | task 372542 |    graphs reused =     364984
357.52.529.105 I slot      release: id  0 | task 372542 | stop processing: n_tokens = 3478, truncated = 0
357.52.545.100 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.775 (> 0.100 thold), f_keep = 0.974
357.52.545.216 I slot launch_slot_: id  0 | task 372638 | processing task, is_child = 0
357.55.656.669 I slot print_timing: id  0 | task 372638 | prompt processing, n_tokens =   1389, progress = 0.88, t =   3.11 s / 446.42 tokens per second
357.56.950.451 I slot print_timing: id  0 | task 372638 | prompt processing, n_tokens =   1901, progress = 1.00, t =   4.41 s / 431.53 tokens per second
358.01.037.840 I slot print_timing: id  0 | task 372638 | prompt eval time =    6106.76 ms /  1905 tokens (    3.21 ms per token,   311.95 tokens per second)
358.01.037.842 I slot print_timing: id  0 | task 372638 |        eval time =    2385.86 ms /    82 tokens (   29.10 ms per token,    34.37 tokens per second)
358.01.037.843 I slot print_timing: id  0 | task 372638 |       total time =    8492.62 ms /  1987 tokens
358.01.037.843 I slot print_timing: id  0 | task 372638 |    graphs reused =     365064
358.01.037.964 I slot      release: id  0 | task 372638 | stop processing: n_tokens = 4451, truncated = 0
358.01.055.389 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.793 (> 0.100 thold), f_keep = 0.982
358.01.055.507 I slot launch_slot_: id  0 | task 372724 | processing task, is_child = 0
358.05.827.648 I slot print_timing: id  0 | task 372724 | prompt processing, n_tokens =   1542, progress = 0.91, t =   4.77 s / 323.13 tokens per second
358.06.039.467 I slot print_timing: id  0 | task 372724 | prompt processing, n_tokens =   2054, progress = 1.00, t =   4.98 s / 412.12 tokens per second
358.10.707.637 I slot print_timing: id  0 | task 372724 | prompt eval time =    6693.25 ms /  2058 tokens (    3.25 ms per token,   307.47 tokens per second)
358.10.707.640 I slot print_timing: id  0 | task 372724 |        eval time =    2958.87 ms /   100 tokens (   29.59 ms per token,    33.80 tokens per second)
358.10.707.640 I slot print_timing: id  0 | task 372724 |       total time =    9652.12 ms /  2158 tokens
358.10.707.641 I slot print_timing: id  0 | task 372724 |    graphs reused =     365162
358.10.707.785 I slot      release: id  0 | task 372724 | stop processing: n_tokens = 5611, truncated = 0
358.10.726.452 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.661 (> 0.100 thold), f_keep = 0.773
358.10.726.573 I slot launch_slot_: id  0 | task 372828 | processing task, is_child = 0
358.15.634.898 I slot print_timing: id  0 | task 372828 | prompt processing, n_tokens =   2048, progress = 0.84, t =   4.91 s / 417.25 tokens per second
358.17.246.456 I slot print_timing: id  0 | task 372828 | prompt processing, n_tokens =   2103, progress = 0.85, t =   6.52 s / 322.55 tokens per second
358.17.464.408 I slot print_timing: id  0 | task 372828 | prompt processing, n_tokens =   2586, progress = 0.92, t =   6.74 s / 383.80 tokens per second
358.19.082.924 I slot print_timing: id  0 | task 372828 | prompt processing, n_tokens =   3098, progress = 1.00, t =   8.36 s / 370.74 tokens per second
358.23.635.921 I slot print_timing: id  0 | task 372828 | prompt eval time =   10109.23 ms /  3102 tokens (    3.26 ms per token,   306.85 tokens per second)
358.23.635.923 I slot print_timing: id  0 | task 372828 |        eval time =    2800.11 ms /    95 tokens (   29.47 ms per token,    33.93 tokens per second)
358.23.635.923 I slot print_timing: id  0 | task 372828 |       total time =   12909.34 ms /  3197 tokens
358.23.635.924 I slot print_timing: id  0 | task 372828 |    graphs reused =     365255
358.23.636.090 I slot      release: id  0 | task 372828 | stop processing: n_tokens = 6650, truncated = 0
358.23.656.226 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.856 (> 0.100 thold), f_keep = 0.986
358.23.656.347 I slot launch_slot_: id  0 | task 372928 | processing task, is_child = 0
358.26.990.675 I slot print_timing: id  0 | task 372928 | prompt processing, n_tokens =   1062, progress = 0.86, t =   3.33 s / 318.51 tokens per second
358.28.860.396 I slot print_timing: id  0 | task 372928 | prompt processing, n_tokens =   1583, progress = 0.93, t =   5.20 s / 304.19 tokens per second
358.28.977.374 I slot print_timing: id  0 | task 372928 | prompt processing, n_tokens =   2095, progress = 1.00, t =   5.32 s / 393.72 tokens per second
358.33.663.221 I slot print_timing: id  0 | task 372928 | prompt eval time =    7096.09 ms /  2099 tokens (    3.38 ms per token,   295.80 tokens per second)
358.33.663.224 I slot print_timing: id  0 | task 372928 |        eval time =    2910.78 ms /    98 tokens (   29.70 ms per token,    33.67 tokens per second)
358.33.663.224 I slot print_timing: id  0 | task 372928 |       total time =   10006.87 ms /  2197 tokens
358.33.663.225 I slot print_timing: id  0 | task 372928 |    graphs reused =     365350
358.33.663.413 I slot      release: id  0 | task 372928 | stop processing: n_tokens = 7753, truncated = 0
358.33.684.778 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.747 (> 0.100 thold), f_keep = 0.841
358.33.684.895 I slot launch_slot_: id  0 | task 373030 | processing task, is_child = 0
358.38.690.095 I slot print_timing: id  0 | task 373030 | prompt processing, n_tokens =   2048, progress = 0.87, t =   5.01 s / 409.17 tokens per second
358.40.371.659 I slot print_timing: id  0 | task 373030 | prompt processing, n_tokens =   2139, progress = 0.88, t =   6.69 s / 319.89 tokens per second
358.40.704.618 I slot print_timing: id  0 | task 373030 | prompt processing, n_tokens =   2651, progress = 0.94, t =   7.02 s / 377.65 tokens per second
358.42.383.960 I slot print_timing: id  0 | task 373030 | prompt processing, n_tokens =   3163, progress = 1.00, t =   8.70 s / 363.60 tokens per second
358.46.801.593 I slot print_timing: id  0 | task 373030 | prompt eval time =   10490.05 ms /  3167 tokens (    3.31 ms per token,   301.91 tokens per second)
358.46.801.596 I slot print_timing: id  0 | task 373030 |        eval time =    2626.64 ms /    89 tokens (   29.51 ms per token,    33.88 tokens per second)
358.46.801.596 I slot print_timing: id  0 | task 373030 |       total time =   13116.69 ms /  3256 tokens
358.46.801.597 I slot print_timing: id  0 | task 373030 |    graphs reused =     365437
358.46.801.802 I slot      release: id  0 | task 373030 | stop processing: n_tokens = 8812, truncated = 0
358.46.824.343 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.895 (> 0.100 thold), f_keep = 0.990
358.46.824.468 I slot launch_slot_: id  0 | task 373124 | processing task, is_child = 0
358.50.268.631 I slot print_timing: id  0 | task 373124 | prompt processing, n_tokens =   1096, progress = 0.90, t =   3.44 s / 318.22 tokens per second
358.50.598.276 I slot print_timing: id  0 | task 373124 | prompt processing, n_tokens =   1532, progress = 0.95, t =   3.77 s / 405.96 tokens per second
358.52.097.498 I slot print_timing: id  0 | task 373124 | prompt processing, n_tokens =   2044, progress = 1.00, t =   5.27 s / 387.63 tokens per second
358.56.670.868 I slot print_timing: id  0 | task 373124 | prompt eval time =    7090.09 ms /  2048 tokens (    3.46 ms per token,   288.85 tokens per second)
358.56.670.871 I slot print_timing: id  0 | task 373124 |        eval time =    2756.30 ms /    93 tokens (   29.64 ms per token,    33.74 tokens per second)
358.56.670.871 I slot print_timing: id  0 | task 373124 |       total time =    9846.39 ms /  2141 tokens
358.56.670.872 I slot print_timing: id  0 | task 373124 |    graphs reused =     365528
358.56.671.098 I slot      release: id  0 | task 373124 | stop processing: n_tokens = 9836, truncated = 0
358.56.694.852 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.894 (> 0.100 thold), f_keep = 0.991
358.56.694.975 I slot launch_slot_: id  0 | task 373221 | processing task, is_child = 0
359.01.965.058 I slot print_timing: id  0 | task 373221 | prompt processing, n_tokens =   1586, progress = 0.95, t =   5.27 s / 300.94 tokens per second
359.02.200.359 I slot print_timing: id  0 | task 373221 | prompt processing, n_tokens =   2098, progress = 1.00, t =   5.51 s / 381.08 tokens per second
359.06.553.718 I slot print_timing: id  0 | task 373221 | prompt eval time =    7377.05 ms /  2102 tokens (    3.51 ms per token,   284.94 tokens per second)
359.06.553.721 I slot print_timing: id  0 | task 373221 |        eval time =    2481.69 ms /    83 tokens (   29.90 ms per token,    33.44 tokens per second)
359.06.553.721 I slot print_timing: id  0 | task 373221 |       total time =    9858.74 ms /  2185 tokens
359.06.553.722 I slot print_timing: id  0 | task 373221 |    graphs reused =     365609
359.06.553.965 I slot      release: id  0 | task 373221 | stop processing: n_tokens = 10976, truncated = 0
359.06.579.359 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.727 (> 0.100 thold), f_keep = 0.792
359.06.579.485 I slot launch_slot_: id  0 | task 373308 | processing task, is_child = 0
359.11.828.618 I slot print_timing: id  0 | task 373308 | prompt processing, n_tokens =   2048, progress = 0.82, t =   5.25 s / 390.16 tokens per second
359.16.965.442 I slot print_timing: id  0 | task 373308 | prompt processing, n_tokens =   3232, progress = 0.91, t =  10.39 s / 311.19 tokens per second
